order_id,customer_id,order_date,status,shipping_city,channel,order_total,source_system,created_at,updated_at
ORD005308,CUS000795,2026-07-01T19:44:00+07:00,completed,Bac Ninh,social,6780000.00,ecommerce_api,2026-07-01T19:44:00+07:00,2026-07-01T20:00:00+07:00
ORD005309,CUS000391,2026-07-01T08:28:00+07:00,confirmed,Quang Ninh,social,18407000.00,ecommerce_api,2026-07-01T08:28:00+07:00,2026-07-01T08:56:00+07:00
ORD005310,CUS000965,2026-07-01T16:09:00+07:00,confirmed,Hue,mobile_app,2493000.00,ecommerce_api,2026-07-01T16:09:00+07:00,2026-07-01T18:46:00+07:00
ORD005311,CUS000240,2026-07-01T17:12:00+07:00,completed,Nha Trang,web,26826000.00,ecommerce_api,2026-07-01T17:12:00+07:00,2026-07-01T19:23:00+07:00
ORD005312,CUS000065,2026-07-01T12:42:00+07:00,completed,Nha Trang,social,891000.00,ecommerce_api,2026-07-01T12:42:00+07:00,2026-07-01T13:05:00+07:00
ORD005313,CUS000632,2026-07-01T21:49:00+07:00,completed,Nha Trang,web,3139000.00,ecommerce_api,2026-07-01T21:49:00+07:00,2026-07-02T00:33:00+07:00
ORD005314,CUS000318,2026-07-01T20:10:00+07:00,completed,Can Tho,mobile_app,4958000.00,ecommerce_api,2026-07-01T20:10:00+07:00,2026-07-01T22:40:00+07:00
ORD005315,CUS000659,2026-07-01T08:29:00+07:00,cancelled,Hai Phong,mobile_app,19994500.00,ecommerce_api,2026-07-01T08:29:00+07:00,2026-07-01T10:23:00+07:00
ORD005316,CUS000753,2026-07-01T09:06:00+07:00,confirmed,Can Tho,social,5100000.00,ecommerce_api,2026-07-01T09:06:00+07:00,2026-07-01T09:57:00+07:00
ORD005317,CUS000092,2026-07-01T20:22:00+07:00,completed,Ho Chi Minh City,mobile_app,11304000.00,ecommerce_api,2026-07-01T20:22:00+07:00,2026-07-01T21:47:00+07:00
ORD005318,CUS000979,2026-07-01T14:32:00+07:00,completed,Bac Ninh,web,14759500.00,ecommerce_api,2026-07-01T14:32:00+07:00,2026-07-01T14:49:00+07:00
ORD005319,CUS000628,2026-07-01T20:29:00+07:00,completed,Hanoi,social,4966000.00,ecommerce_api,2026-07-01T20:29:00+07:00,2026-07-01T22:24:00+07:00
ORD005320,CUS000050,2026-07-01T10:23:00+07:00,completed,Nha Trang,web,21381500.00,ecommerce_api,2026-07-01T10:23:00+07:00,2026-07-01T11:45:00+07:00
ORD005321,CUS000066,2026-07-01T22:16:00+07:00,completed,Quang Ninh,mobile_app,10068000.00,ecommerce_api,2026-07-01T22:16:00+07:00,2026-07-01T23:59:00+07:00
ORD005322,CUS000924,2026-07-01T21:23:00+07:00,completed,Hai Phong,social,5850000.00,ecommerce_api,2026-07-01T21:23:00+07:00,2026-07-01T23:52:00+07:00
ORD005323,CUS000804,2026-07-01T16:48:00+07:00,confirmed,Vinh,social,3470000.00,ecommerce_api,2026-07-01T16:48:00+07:00,2026-07-01T17:57:00+07:00
ORD005324,CUS000570,2026-07-01T08:04:00+07:00,confirmed,Can Tho,web,20410000.00,ecommerce_api,2026-07-01T08:04:00+07:00,2026-07-01T09:35:00+07:00
ORD005325,CUS000008,2026-07-01T17:36:00+07:00,completed,Vinh,mobile_app,8065000.00,ecommerce_api,2026-07-01T17:36:00+07:00,2026-07-01T19:44:00+07:00
ORD005326,CUS000517,2026-07-01T15:15:00+07:00,completed,Da Nang,social,7920000.00,ecommerce_api,2026-07-01T15:15:00+07:00,2026-07-01T16:15:00+07:00
ORD005327,CUS000894,2026-07-01T20:27:00+07:00,shipped,Da Nang,mobile_app,7429000.00,ecommerce_api,2026-07-01T20:27:00+07:00,2026-07-01T20:48:00+07:00
ORD005328,CUS000017,2026-07-01T17:55:00+07:00,pending,Nha Trang,social,10800000.00,ecommerce_api,2026-07-01T17:55:00+07:00,2026-07-01T20:02:00+07:00
ORD005329,CUS001006,2026-07-01T17:16:00+07:00,completed,Da Nang,web,15016000.00,ecommerce_api,2026-07-01T17:16:00+07:00,2026-07-01T18:28:00+07:00
ORD005330,CUS000354,2026-07-01T15:01:00+07:00,completed,Bac Ninh,web,18127000.00,ecommerce_api,2026-07-01T15:01:00+07:00,2026-07-01T15:16:00+07:00
ORD005331,CUS000204,2026-07-01T20:51:00+07:00,shipped,Da Nang,social,15270000.00,ecommerce_api,2026-07-01T20:51:00+07:00,2026-07-01T21:23:00+07:00
ORD005332,CUS000461,2026-07-01T22:38:00+07:00,completed,Ho Chi Minh City,social,12040000.00,ecommerce_api,2026-07-01T22:38:00+07:00,2026-07-02T00:34:00+07:00
ORD005333,CUS000319,2026-07-01T17:49:00+07:00,completed,Hanoi,web,7358000.00,ecommerce_api,2026-07-01T17:49:00+07:00,2026-07-01T18:10:00+07:00
ORD005334,CUS000712,2026-07-01T16:49:00+07:00,completed,Ho Chi Minh City,social,18053500.00,ecommerce_api,2026-07-01T16:49:00+07:00,2026-07-01T17:22:00+07:00
ORD005335,CUS000928,2026-07-01T08:08:00+07:00,shipped,Vinh,social,19942000.00,ecommerce_api,2026-07-01T08:08:00+07:00,2026-07-01T09:10:00+07:00
ORD005336,CUS000965,2026-07-01T11:21:00+07:00,completed,Da Nang,web,9482000.00,ecommerce_api,2026-07-01T11:21:00+07:00,2026-07-01T12:34:00+07:00
ORD005337,CUS000849,2026-07-01T08:42:00+07:00,completed,Da Nang,mobile_app,7499000.00,ecommerce_api,2026-07-01T08:42:00+07:00,2026-07-01T09:15:00+07:00
ORD005338,CUS000906,2026-07-01T20:01:00+07:00,shipped,Hue,web,11343000.00,ecommerce_api,2026-07-01T20:01:00+07:00,2026-07-01T22:01:00+07:00
ORD005339,CUS000541,2026-07-01T20:26:00+07:00,completed,Hai Phong,web,8097000.00,ecommerce_api,2026-07-01T20:26:00+07:00,2026-07-01T22:21:00+07:00
ORD005340,CUS000552,2026-07-01T10:01:00+07:00,pending,Nha Trang,web,19257500.00,ecommerce_api,2026-07-01T10:01:00+07:00,2026-07-01T12:37:00+07:00
ORD005341,CUS000442,2026-07-01T17:26:00+07:00,completed,Ho Chi Minh City,web,1463000.00,ecommerce_api,2026-07-01T17:26:00+07:00,2026-07-01T18:14:00+07:00
ORD005342,CUS000704,2026-07-01T12:21:00+07:00,completed,Vinh,social,22052000.00,ecommerce_api,2026-07-01T12:21:00+07:00,2026-07-01T14:11:00+07:00
ORD005343,CUS000796,2026-07-01T20:50:00+07:00,shipped,Hanoi,social,13669000.00,ecommerce_api,2026-07-01T20:50:00+07:00,2026-07-01T22:18:00+07:00
ORD005344,CUS000006,2026-07-01T21:13:00+07:00,completed,Can Tho,social,6246000.00,ecommerce_api,2026-07-01T21:13:00+07:00,2026-07-02T00:09:00+07:00
ORD005345,CUS000306,2026-07-01T22:42:00+07:00,pending,Vinh,social,18244000.00,ecommerce_api,2026-07-01T22:42:00+07:00,2026-07-02T00:48:00+07:00
ORD005346,CUS000624,2026-07-01T17:22:00+07:00,completed,Vinh,mobile_app,1062000.00,ecommerce_api,2026-07-01T17:22:00+07:00,2026-07-01T18:15:00+07:00
ORD005347,CUS000847,2026-07-01T21:21:00+07:00,completed,Quang Ninh,mobile_app,11080000.00,ecommerce_api,2026-07-01T21:21:00+07:00,2026-07-01T22:32:00+07:00
ORD005348,CUS000546,2026-07-01T12:06:00+07:00,completed,Quang Ninh,social,4510000.00,ecommerce_api,2026-07-01T12:06:00+07:00,2026-07-01T14:45:00+07:00
ORD005349,CUS000403,2026-07-01T20:14:00+07:00,completed,Hue,mobile_app,3000000.00,ecommerce_api,2026-07-01T20:14:00+07:00,2026-07-01T21:29:00+07:00
ORD005350,CUS000151,2026-07-01T17:31:00+07:00,confirmed,Da Nang,mobile_app,14797000.00,ecommerce_api,2026-07-01T17:31:00+07:00,2026-07-01T17:43:00+07:00
ORD005351,CUS000202,2026-07-01T08:59:00+07:00,shipped,Hanoi,mobile_app,14943000.00,ecommerce_api,2026-07-01T08:59:00+07:00,2026-07-01T10:26:00+07:00
ORD005352,CUS000287,2026-07-01T20:13:00+07:00,completed,Bac Ninh,social,16458000.00,ecommerce_api,2026-07-01T20:13:00+07:00,2026-07-01T20:39:00+07:00
ORD005353,CUS000918,2026-07-01T20:45:00+07:00,completed,Da Nang,web,8591000.00,ecommerce_api,2026-07-01T20:45:00+07:00,2026-07-01T21:43:00+07:00
ORD005354,CUS000221,2026-07-01T15:32:00+07:00,completed,Bac Ninh,mobile_app,9198000.00,ecommerce_api,2026-07-01T15:32:00+07:00,2026-07-01T16:58:00+07:00
ORD005355,CUS000141,2026-07-01T18:06:00+07:00,cancelled,Vinh,web,21920000.00,ecommerce_api,2026-07-01T18:06:00+07:00,2026-07-01T19:51:00+07:00
ORD005356,CUS000778,2026-07-01T08:20:00+07:00,completed,Da Nang,mobile_app,20640000.00,ecommerce_api,2026-07-01T08:20:00+07:00,2026-07-01T08:57:00+07:00
ORD005357,CUS000516,2026-07-01T18:42:00+07:00,confirmed,Can Tho,web,15504000.00,ecommerce_api,2026-07-01T18:42:00+07:00,2026-07-01T19:19:00+07:00
ORD005358,CUS000670,2026-07-01T19:46:00+07:00,completed,Vinh,mobile_app,11361000.00,ecommerce_api,2026-07-01T19:46:00+07:00,2026-07-01T21:37:00+07:00
ORD005359,CUS000727,2026-07-01T14:24:00+07:00,completed,Quang Ninh,web,22598000.00,ecommerce_api,2026-07-01T14:24:00+07:00,2026-07-01T16:30:00+07:00
ORD005360,CUS000433,2026-07-01T12:20:00+07:00,shipped,Ho Chi Minh City,web,12132000.00,ecommerce_api,2026-07-01T12:20:00+07:00,2026-07-01T13:21:00+07:00
ORD005361,CUS001050,2026-07-01T14:46:00+07:00,shipped,Da Nang,web,8217500.00,ecommerce_api,2026-07-01T14:46:00+07:00,2026-07-01T16:41:00+07:00
ORD005362,CUS000842,2026-07-01T17:16:00+07:00,confirmed,Hue,web,25700500.00,ecommerce_api,2026-07-01T17:16:00+07:00,2026-07-01T19:08:00+07:00
ORD005363,CUS000726,2026-07-01T13:41:00+07:00,completed,Quang Ninh,mobile_app,15266500.00,ecommerce_api,2026-07-01T13:41:00+07:00,2026-07-01T14:57:00+07:00
ORD005364,CUS000945,2026-07-01T09:00:00+07:00,completed,Nha Trang,mobile_app,8210000.00,ecommerce_api,2026-07-01T09:00:00+07:00,2026-07-01T10:50:00+07:00
ORD005365,CUS000473,2026-07-01T17:00:00+07:00,confirmed,Hanoi,web,24104000.00,ecommerce_api,2026-07-01T17:00:00+07:00,2026-07-01T17:33:00+07:00
ORD005366,CUS000418,2026-07-01T17:29:00+07:00,completed,Nha Trang,mobile_app,14468000.00,ecommerce_api,2026-07-01T17:29:00+07:00,2026-07-01T18:47:00+07:00
ORD005367,CUS000372,2026-07-01T21:55:00+07:00,pending,Vinh,social,12775000.00,ecommerce_api,2026-07-01T21:55:00+07:00,2026-07-01T23:59:00+07:00
ORD005368,CUS000510,2026-07-01T19:46:00+07:00,shipped,Da Nang,web,12014000.00,ecommerce_api,2026-07-01T19:46:00+07:00,2026-07-01T19:47:00+07:00
ORD005369,CUS001049,2026-07-01T22:48:00+07:00,completed,Hue,web,10632000.00,ecommerce_api,2026-07-01T22:48:00+07:00,2026-07-01T23:26:00+07:00
ORD005370,CUS000708,2026-07-01T21:35:00+07:00,pending,Ho Chi Minh City,web,7201000.00,ecommerce_api,2026-07-01T21:35:00+07:00,2026-07-01T21:50:00+07:00
ORD005371,CUS000471,2026-07-01T09:49:00+07:00,completed,Nha Trang,web,12965500.00,ecommerce_api,2026-07-01T09:49:00+07:00,2026-07-01T09:51:00+07:00
ORD005372,CUS000147,2026-07-01T10:37:00+07:00,completed,Bac Ninh,mobile_app,1287000.00,ecommerce_api,2026-07-01T10:37:00+07:00,2026-07-01T12:54:00+07:00
ORD005373,CUS000374,2026-07-01T22:25:00+07:00,completed,Can Tho,web,6300000.00,ecommerce_api,2026-07-01T22:25:00+07:00,2026-07-02T01:09:00+07:00
ORD005374,CUS001023,2026-07-01T12:06:00+07:00,completed,Da Nang,web,15990000.00,ecommerce_api,2026-07-01T12:06:00+07:00,2026-07-01T14:51:00+07:00
ORD005375,CUS000596,2026-07-01T18:04:00+07:00,completed,Hai Phong,mobile_app,17394500.00,ecommerce_api,2026-07-01T18:04:00+07:00,2026-07-01T20:08:00+07:00
ORD005376,CUS000920,2026-07-01T12:12:00+07:00,completed,Can Tho,social,9928500.00,ecommerce_api,2026-07-01T12:12:00+07:00,2026-07-01T13:41:00+07:00
ORD005377,CUS000166,2026-07-01T14:17:00+07:00,cancelled,Nha Trang,social,15696000.00,ecommerce_api,2026-07-01T14:17:00+07:00,2026-07-01T17:17:00+07:00
ORD005378,CUS000393,2026-07-01T18:28:00+07:00,completed,Da Nang,web,3600000.00,ecommerce_api,2026-07-01T18:28:00+07:00,2026-07-01T20:43:00+07:00
ORD005379,CUS000141,2026-07-01T13:47:00+07:00,completed,Ho Chi Minh City,social,21050000.00,ecommerce_api,2026-07-01T13:47:00+07:00,2026-07-01T14:48:00+07:00
ORD005380,CUS000353,2026-07-01T11:23:00+07:00,completed,Bac Ninh,social,6512500.00,ecommerce_api,2026-07-01T11:23:00+07:00,2026-07-01T11:32:00+07:00
ORD005381,CUS000342,2026-07-01T10:05:00+07:00,pending,Da Nang,web,8432500.00,ecommerce_api,2026-07-01T10:05:00+07:00,2026-07-01T10:36:00+07:00
ORD005382,CUS000479,2026-07-01T17:32:00+07:00,completed,Nha Trang,mobile_app,20170000.00,ecommerce_api,2026-07-01T17:32:00+07:00,2026-07-01T18:40:00+07:00
ORD005383,CUS000386,2026-07-01T21:08:00+07:00,completed,Hanoi,mobile_app,12749000.00,ecommerce_api,2026-07-01T21:08:00+07:00,2026-07-01T22:32:00+07:00
ORD005384,CUS000424,2026-07-01T15:02:00+07:00,completed,Can Tho,social,8280000.00,ecommerce_api,2026-07-01T15:02:00+07:00,2026-07-01T17:05:00+07:00
ORD005385,CUS000821,2026-07-01T10:07:00+07:00,completed,Hai Phong,web,9962000.00,ecommerce_api,2026-07-01T10:07:00+07:00,2026-07-01T11:17:00+07:00
ORD005386,CUS000052,2026-07-01T16:54:00+07:00,confirmed,Vinh,web,20567000.00,ecommerce_api,2026-07-01T16:54:00+07:00,2026-07-01T18:20:00+07:00
ORD005387,CUS000482,2026-07-01T11:17:00+07:00,confirmed,Nha Trang,web,17751500.00,ecommerce_api,2026-07-01T11:17:00+07:00,2026-07-01T11:19:00+07:00
ORD005388,CUS000981,2026-07-01T15:26:00+07:00,completed,Hanoi,social,16225500.00,ecommerce_api,2026-07-01T15:26:00+07:00,2026-07-01T18:25:00+07:00
ORD005389,CUS001035,2026-07-01T16:28:00+07:00,shipped,Ho Chi Minh City,social,21116000.00,ecommerce_api,2026-07-01T16:28:00+07:00,2026-07-01T18:29:00+07:00
ORD005390,CUS000040,2026-07-01T18:21:00+07:00,completed,Hue,web,2940000.00,ecommerce_api,2026-07-01T18:21:00+07:00,2026-07-01T18:35:00+07:00
ORD005391,CUS000743,2026-07-01T08:09:00+07:00,shipped,Can Tho,web,16377500.00,ecommerce_api,2026-07-01T08:09:00+07:00,2026-07-01T09:23:00+07:00
ORD005392,CUS000760,2026-07-01T21:36:00+07:00,completed,Quang Ninh,mobile_app,18486000.00,ecommerce_api,2026-07-01T21:36:00+07:00,2026-07-01T23:51:00+07:00
ORD005393,CUS000086,2026-07-01T15:24:00+07:00,completed,Hanoi,social,2194500.00,ecommerce_api,2026-07-01T15:24:00+07:00,2026-07-01T17:33:00+07:00
ORD005394,CUS000866,2026-07-01T17:36:00+07:00,shipped,Nha Trang,web,8725000.00,ecommerce_api,2026-07-01T17:36:00+07:00,2026-07-01T17:55:00+07:00
ORD005395,CUS000374,2026-07-01T19:13:00+07:00,completed,Nha Trang,social,7264000.00,ecommerce_api,2026-07-01T19:13:00+07:00,2026-07-01T20:57:00+07:00
ORD005396,CUS000394,2026-07-01T10:28:00+07:00,completed,Bac Ninh,mobile_app,22487000.00,ecommerce_api,2026-07-01T10:28:00+07:00,2026-07-01T12:17:00+07:00
ORD005397,CUS000888,2026-07-01T10:11:00+07:00,completed,Vinh,social,12337000.00,ecommerce_api,2026-07-01T10:11:00+07:00,2026-07-01T10:48:00+07:00
ORD005398,CUS000567,2026-07-01T17:13:00+07:00,completed,Can Tho,web,15381500.00,ecommerce_api,2026-07-01T17:13:00+07:00,2026-07-01T17:23:00+07:00
ORD005399,CUS000039,2026-07-01T17:20:00+07:00,completed,Quang Ninh,web,981000.00,ecommerce_api,2026-07-01T17:20:00+07:00,2026-07-01T19:37:00+07:00
ORD005400,CUS000082,2026-07-01T21:38:00+07:00,pending,Hai Phong,web,6980000.00,ecommerce_api,2026-07-01T21:38:00+07:00,2026-07-01T22:18:00+07:00
ORD005401,CUS000290,2026-07-01T16:14:00+07:00,cancelled,Nha Trang,social,9858000.00,ecommerce_api,2026-07-01T16:14:00+07:00,2026-07-01T18:21:00+07:00
ORD005402,CUS000821,2026-07-01T10:05:00+07:00,completed,Can Tho,social,4666500.00,ecommerce_api,2026-07-01T10:05:00+07:00,2026-07-01T11:39:00+07:00
ORD005403,CUS000553,2026-07-01T21:46:00+07:00,shipped,Can Tho,social,8870500.00,ecommerce_api,2026-07-01T21:46:00+07:00,2026-07-01T23:22:00+07:00
ORD005404,CUS000468,2026-07-01T21:46:00+07:00,completed,Ho Chi Minh City,web,14219500.00,ecommerce_api,2026-07-01T21:46:00+07:00,2026-07-01T21:51:00+07:00
ORD005405,CUS000290,2026-07-01T10:39:00+07:00,completed,Hanoi,web,7700000.00,ecommerce_api,2026-07-01T10:39:00+07:00,2026-07-01T13:33:00+07:00
ORD005406,CUS000121,2026-07-01T09:10:00+07:00,completed,Da Nang,social,20913000.00,ecommerce_api,2026-07-01T09:10:00+07:00,2026-07-01T09:54:00+07:00
ORD005407,CUS000379,2026-07-01T15:16:00+07:00,shipped,Can Tho,social,13120000.00,ecommerce_api,2026-07-01T15:16:00+07:00,2026-07-01T18:01:00+07:00
ORD005408,CUS000659,2026-07-01T10:49:00+07:00,completed,Da Nang,mobile_app,4000000.00,ecommerce_api,2026-07-01T10:49:00+07:00,2026-07-01T12:51:00+07:00
ORD005409,CUS000522,2026-07-01T15:54:00+07:00,shipped,Hai Phong,web,14044000.00,ecommerce_api,2026-07-01T15:54:00+07:00,2026-07-01T16:13:00+07:00
ORD005410,CUS000194,2026-07-01T10:19:00+07:00,completed,Hanoi,mobile_app,28543000.00,ecommerce_api,2026-07-01T10:19:00+07:00,2026-07-01T13:05:00+07:00
ORD005411,CUS000683,2026-07-01T08:53:00+07:00,completed,Can Tho,web,1763500.00,ecommerce_api,2026-07-01T08:53:00+07:00,2026-07-01T09:34:00+07:00
ORD005412,CUS000523,2026-07-01T17:03:00+07:00,shipped,Hue,mobile_app,18060000.00,ecommerce_api,2026-07-01T17:03:00+07:00,2026-07-01T17:09:00+07:00
ORD005413,CUS000109,2026-07-01T19:20:00+07:00,completed,Hanoi,social,7162000.00,ecommerce_api,2026-07-01T19:20:00+07:00,2026-07-01T21:12:00+07:00
ORD005414,CUS000856,2026-07-01T08:49:00+07:00,completed,Da Nang,web,8274000.00,ecommerce_api,2026-07-01T08:49:00+07:00,2026-07-01T08:52:00+07:00
ORD005415,CUS000819,2026-07-01T08:58:00+07:00,completed,Nha Trang,mobile_app,31989500.00,ecommerce_api,2026-07-01T08:58:00+07:00,2026-07-01T11:14:00+07:00
ORD005416,CUS000719,2026-07-01T11:14:00+07:00,completed,Vinh,social,16481500.00,ecommerce_api,2026-07-01T11:14:00+07:00,2026-07-01T12:47:00+07:00
ORD005417,CUS000098,2026-07-01T09:53:00+07:00,shipped,Hanoi,mobile_app,10361000.00,ecommerce_api,2026-07-01T09:53:00+07:00,2026-07-01T10:42:00+07:00
ORD005418,CUS000035,2026-07-01T09:55:00+07:00,completed,Da Nang,social,29066000.00,ecommerce_api,2026-07-01T09:55:00+07:00,2026-07-01T12:05:00+07:00
ORD005419,CUS000650,2026-07-01T18:40:00+07:00,completed,Hai Phong,mobile_app,5090000.00,ecommerce_api,2026-07-01T18:40:00+07:00,2026-07-01T19:04:00+07:00
ORD005420,CUS000955,2026-07-01T14:37:00+07:00,pending,Quang Ninh,mobile_app,2110000.00,ecommerce_api,2026-07-01T14:37:00+07:00,2026-07-01T15:19:00+07:00
ORD005421,CUS000586,2026-07-01T22:10:00+07:00,completed,Can Tho,mobile_app,5878000.00,ecommerce_api,2026-07-01T22:10:00+07:00,2026-07-01T23:23:00+07:00
ORD005422,CUS000802,2026-07-01T16:02:00+07:00,pending,Hue,web,7540000.00,ecommerce_api,2026-07-01T16:02:00+07:00,2026-07-01T17:59:00+07:00
ORD005423,CUS000289,2026-07-01T17:39:00+07:00,pending,Vinh,web,16717000.00,ecommerce_api,2026-07-01T17:39:00+07:00,2026-07-01T18:41:00+07:00
ORD005424,CUS000613,2026-07-01T11:52:00+07:00,completed,Ho Chi Minh City,web,20624000.00,ecommerce_api,2026-07-01T11:52:00+07:00,2026-07-01T14:50:00+07:00
ORD005425,CUS000020,2026-07-01T20:51:00+07:00,cancelled,Hanoi,web,13397000.00,ecommerce_api,2026-07-01T20:51:00+07:00,2026-07-01T22:26:00+07:00
ORD005426,CUS000286,2026-07-01T19:17:00+07:00,shipped,Bac Ninh,social,11379000.00,ecommerce_api,2026-07-01T19:17:00+07:00,2026-07-01T22:00:00+07:00
ORD005427,CUS000263,2026-07-01T16:03:00+07:00,pending,Hanoi,web,11714000.00,ecommerce_api,2026-07-01T16:03:00+07:00,2026-07-01T17:17:00+07:00
ORD005428,CUS000247,2026-07-01T08:35:00+07:00,completed,Hai Phong,social,19467000.00,ecommerce_api,2026-07-01T08:35:00+07:00,2026-07-01T09:52:00+07:00
ORD005429,CUS000055,2026-07-01T20:34:00+07:00,confirmed,Hue,mobile_app,8852000.00,ecommerce_api,2026-07-01T20:34:00+07:00,2026-07-01T21:24:00+07:00
ORD005430,CUS000773,2026-07-01T08:57:00+07:00,shipped,Hue,social,7564000.00,ecommerce_api,2026-07-01T08:57:00+07:00,2026-07-01T10:19:00+07:00
ORD005431,CUS000559,2026-07-01T15:51:00+07:00,completed,Hue,mobile_app,26160000.00,ecommerce_api,2026-07-01T15:51:00+07:00,2026-07-01T17:21:00+07:00
ORD005432,CUS000835,2026-07-01T18:39:00+07:00,completed,Hanoi,mobile_app,978500.00,ecommerce_api,2026-07-01T18:39:00+07:00,2026-07-01T18:48:00+07:00
ORD005433,CUS000611,2026-07-01T09:53:00+07:00,completed,Can Tho,social,10697500.00,ecommerce_api,2026-07-01T09:53:00+07:00,2026-07-01T10:08:00+07:00
ORD005434,CUS000744,2026-07-01T21:28:00+07:00,confirmed,Quang Ninh,social,10278500.00,ecommerce_api,2026-07-01T21:28:00+07:00,2026-07-01T21:51:00+07:00
ORD005435,CUS001033,2026-07-01T14:26:00+07:00,completed,Hue,social,1940000.00,ecommerce_api,2026-07-01T14:26:00+07:00,2026-07-01T16:16:00+07:00
ORD005436,CUS000302,2026-07-01T15:03:00+07:00,completed,Vinh,web,17772000.00,ecommerce_api,2026-07-01T15:03:00+07:00,2026-07-01T15:31:00+07:00
ORD005437,CUS000253,2026-07-01T15:11:00+07:00,completed,Can Tho,social,13086000.00,ecommerce_api,2026-07-01T15:11:00+07:00,2026-07-01T17:07:00+07:00
ORD005438,CUS000441,2026-07-01T11:49:00+07:00,completed,Quang Ninh,mobile_app,11471500.00,ecommerce_api,2026-07-01T11:49:00+07:00,2026-07-01T12:10:00+07:00
ORD005439,CUS000496,2026-07-01T14:49:00+07:00,completed,Hanoi,social,20552000.00,ecommerce_api,2026-07-01T14:49:00+07:00,2026-07-01T15:27:00+07:00
ORD005440,CUS000803,2026-07-01T20:05:00+07:00,shipped,Hai Phong,mobile_app,14910500.00,ecommerce_api,2026-07-01T20:05:00+07:00,2026-07-01T20:22:00+07:00
ORD005441,CUS000582,2026-07-01T20:37:00+07:00,completed,Hue,social,10102000.00,ecommerce_api,2026-07-01T20:37:00+07:00,2026-07-01T23:07:00+07:00
ORD005442,CUS001010,2026-07-01T16:56:00+07:00,completed,Bac Ninh,social,228000.00,ecommerce_api,2026-07-01T16:56:00+07:00,2026-07-01T18:17:00+07:00
ORD005443,CUS000588,2026-07-01T18:45:00+07:00,completed,Quang Ninh,web,5176000.00,ecommerce_api,2026-07-01T18:45:00+07:00,2026-07-01T18:50:00+07:00
ORD005444,CUS000248,2026-07-01T20:22:00+07:00,completed,Vinh,social,18068000.00,ecommerce_api,2026-07-01T20:22:00+07:00,2026-07-01T20:32:00+07:00
ORD005445,CUS000280,2026-07-01T17:20:00+07:00,pending,Vinh,mobile_app,5948500.00,ecommerce_api,2026-07-01T17:20:00+07:00,2026-07-01T19:27:00+07:00
ORD005446,CUS000711,2026-07-01T12:17:00+07:00,confirmed,Quang Ninh,social,14590000.00,ecommerce_api,2026-07-01T12:17:00+07:00,2026-07-01T12:40:00+07:00
ORD005447,CUS000407,2026-07-01T21:54:00+07:00,pending,Nha Trang,social,30113000.00,ecommerce_api,2026-07-01T21:54:00+07:00,2026-07-01T23:26:00+07:00
ORD005448,CUS000161,2026-07-01T08:22:00+07:00,completed,Hanoi,social,17106000.00,ecommerce_api,2026-07-01T08:22:00+07:00,2026-07-01T08:44:00+07:00
ORD005449,CUS000507,2026-07-01T20:47:00+07:00,shipped,Vinh,mobile_app,10820000.00,ecommerce_api,2026-07-01T20:47:00+07:00,2026-07-01T20:56:00+07:00
ORD005450,CUS000299,2026-07-01T17:30:00+07:00,completed,Can Tho,mobile_app,25312000.00,ecommerce_api,2026-07-01T17:30:00+07:00,2026-07-01T17:57:00+07:00
ORD005451,CUS000085,2026-07-01T12:47:00+07:00,completed,Hai Phong,web,13052000.00,ecommerce_api,2026-07-01T12:47:00+07:00,2026-07-01T13:20:00+07:00
ORD005452,CUS000888,2026-07-01T10:29:00+07:00,completed,Da Nang,mobile_app,8460000.00,ecommerce_api,2026-07-01T10:29:00+07:00,2026-07-01T12:57:00+07:00
ORD005453,CUS000098,2026-07-01T20:47:00+07:00,completed,Hai Phong,mobile_app,273500.00,ecommerce_api,2026-07-01T20:47:00+07:00,2026-07-01T23:44:00+07:00
ORD005454,CUS000559,2026-07-01T08:07:00+07:00,completed,Hanoi,social,3528000.00,ecommerce_api,2026-07-01T08:07:00+07:00,2026-07-01T08:12:00+07:00
ORD005455,CUS000280,2026-07-01T11:02:00+07:00,completed,Da Nang,social,18657500.00,ecommerce_api,2026-07-01T11:02:00+07:00,2026-07-01T13:18:00+07:00
ORD005456,CUS000672,2026-07-01T20:31:00+07:00,completed,Nha Trang,mobile_app,11434000.00,ecommerce_api,2026-07-01T20:31:00+07:00,2026-07-01T23:13:00+07:00
ORD005457,CUS000909,2026-07-01T12:35:00+07:00,completed,Hanoi,mobile_app,7251000.00,ecommerce_api,2026-07-01T12:35:00+07:00,2026-07-01T14:30:00+07:00
ORD005458,CUS000292,2026-07-01T18:21:00+07:00,pending,Quang Ninh,web,16206000.00,ecommerce_api,2026-07-01T18:21:00+07:00,2026-07-01T20:16:00+07:00
ORD005459,CUS000092,2026-07-01T09:59:00+07:00,completed,Da Nang,web,16038000.00,ecommerce_api,2026-07-01T09:59:00+07:00,2026-07-01T12:58:00+07:00
ORD005460,CUS000593,2026-07-01T22:55:00+07:00,completed,Bac Ninh,social,8964000.00,ecommerce_api,2026-07-01T22:55:00+07:00,2026-07-02T01:21:00+07:00
ORD005461,CUS000658,2026-07-01T08:35:00+07:00,completed,Hanoi,web,3120000.00,ecommerce_api,2026-07-01T08:35:00+07:00,2026-07-01T09:29:00+07:00
