product_id,category_id,product_name,unit_price,cost_price,status,source_system,created_at,updated_at
PRD000396,CAT006,Product 396 Both,2870000.00,2297000.00,active,seed,2025-09-06T08:00:00+07:00,2025-09-06T08:00:00+07:00
PRD000397,CAT013,Product 397 Structure,1520000.00,1226000.00,active,seed,2025-10-06T08:00:00+07:00,2025-10-06T08:00:00+07:00
PRD000398,CAT010,Product 398 Three,6290000.00,5000000.00,active,seed,2025-05-30T08:00:00+07:00,2025-05-30T08:00:00+07:00
PRD000399,CAT020,Product 399 Scientist,6190000.00,4951000.00,active,seed,2025-04-16T08:00:00+07:00,2025-04-16T08:00:00+07:00
PRD000400,CAT011,Product 400 Theory,700000.00,470000.00,active,seed,2025-04-15T08:00:00+07:00,2025-04-15T08:00:00+07:00
PRD000401,CAT011,Product 401 Near,2320000.00,1286000.00,active,seed,2025-01-22T08:00:00+07:00,2025-01-22T08:00:00+07:00
PRD000402,CAT008,Product 402 Last,4000000.00,2728000.00,active,seed,2025-01-04T08:00:00+07:00,2025-01-04T08:00:00+07:00
PRD000403,CAT017,Product 403 Friend,3240000.00,2450000.00,inactive,seed,2025-10-16T08:00:00+07:00,2025-10-16T08:00:00+07:00
PRD000404,CAT009,Product 404 Music,470000.00,332000.00,active,seed,2025-05-19T08:00:00+07:00,2025-05-19T08:00:00+07:00
PRD000405,CAT009,Product 405 Difference,1260000.00,911000.00,active,seed,2025-06-13T08:00:00+07:00,2025-06-13T08:00:00+07:00
PRD000406,CAT009,Product 406 Box,2780000.00,1683000.00,active,seed,2025-07-14T08:00:00+07:00,2025-07-14T08:00:00+07:00
PRD000407,CAT006,Product 407 Glass,1930000.00,1149000.00,active,seed,2025-09-23T08:00:00+07:00,2025-09-23T08:00:00+07:00
PRD000408,CAT009,Product 408 After,2940000.00,1761000.00,active,seed,2025-01-02T08:00:00+07:00,2025-01-02T08:00:00+07:00
PRD000409,CAT006,Product 409 Number,1990000.00,1307000.00,active,seed,2025-05-07T08:00:00+07:00,2025-05-07T08:00:00+07:00
PRD000410,CAT008,Product 410 Every,3840000.00,2782000.00,active,seed,2025-09-20T08:00:00+07:00,2025-09-20T08:00:00+07:00
PRD000411,CAT019,Product 411 Character,500000.00,381000.00,discontinued,seed,2025-08-21T08:00:00+07:00,2025-08-21T08:00:00+07:00
PRD000412,CAT010,Product 412 Yeah,7960000.00,4604000.00,active,seed,2025-05-12T08:00:00+07:00,2025-05-12T08:00:00+07:00
PRD000413,CAT015,Product 413 Image,3020000.00,2321000.00,active,seed,2025-06-22T08:00:00+07:00,2025-06-22T08:00:00+07:00
PRD000414,CAT016,Product 414 Computer,2190000.00,1586000.00,active,seed,2025-07-08T08:00:00+07:00,2025-07-08T08:00:00+07:00
PRD000415,CAT019,Product 415 Treat,3420000.00,2636000.00,active,seed,2025-10-16T08:00:00+07:00,2025-10-16T08:00:00+07:00
PRD000416,CAT019,Product 416 Morning,3670000.00,2821000.00,active,seed,2025-04-17T08:00:00+07:00,2025-04-17T08:00:00+07:00
PRD000417,CAT010,Product 417 Plan,6400000.00,4703000.00,active,seed,2025-02-20T08:00:00+07:00,2025-02-20T08:00:00+07:00
PRD000418,CAT011,Product 418 Focus,5200000.00,4369000.00,active,seed,2025-06-24T08:00:00+07:00,2025-06-24T08:00:00+07:00
PRD000419,CAT007,Product 419 Whose,460000.00,387000.00,active,seed,2025-08-18T08:00:00+07:00,2025-08-18T08:00:00+07:00
PRD000420,CAT019,Product 420 Society,3640000.00,2480000.00,active,seed,2025-06-07T08:00:00+07:00,2025-06-07T08:00:00+07:00
PRD000421,CAT014,Product 421 Probably,6540000.00,3976000.00,active,seed,2025-10-13T08:00:00+07:00,2025-10-13T08:00:00+07:00
PRD000422,CAT011,Product 422 Chance,3880000.00,2291000.00,active,seed,2025-09-26T08:00:00+07:00,2025-09-26T08:00:00+07:00
PRD000423,CAT020,Product 423 Wall,7250000.00,4089000.00,active,seed,2025-04-12T08:00:00+07:00,2025-04-12T08:00:00+07:00
PRD000424,CAT016,Product 424 City,1990000.00,1530000.00,active,seed,2025-07-13T08:00:00+07:00,2025-07-13T08:00:00+07:00
PRD000425,CAT008,Product 425 Story,3490000.00,1942000.00,active,seed,2025-03-31T08:00:00+07:00,2025-03-31T08:00:00+07:00
PRD000426,CAT015,Product 426 Case,5450000.00,3858000.00,active,seed,2025-03-24T08:00:00+07:00,2025-03-24T08:00:00+07:00
PRD000427,CAT018,Product 427 Fund,2310000.00,1336000.00,inactive,seed,2025-10-11T08:00:00+07:00,2025-10-11T08:00:00+07:00
PRD000428,CAT016,Product 428 Week,5610000.00,4453000.00,active,seed,2025-01-06T08:00:00+07:00,2025-01-06T08:00:00+07:00
PRD000429,CAT018,Product 429 During,4770000.00,3089000.00,active,seed,2025-08-05T08:00:00+07:00,2025-08-05T08:00:00+07:00
PRD000430,CAT007,Product 430 Every,1030000.00,654000.00,active,seed,2025-03-22T08:00:00+07:00,2025-03-22T08:00:00+07:00
PRD000431,CAT007,Product 431 Job,5050000.00,2915000.00,active,seed,2025-01-26T08:00:00+07:00,2025-01-26T08:00:00+07:00
PRD000432,CAT010,Product 432 Message,130000.00,108000.00,inactive,seed,2025-02-17T08:00:00+07:00,2025-02-17T08:00:00+07:00
PRD000433,CAT009,Product 433 Section,210000.00,138000.00,active,seed,2025-03-06T08:00:00+07:00,2025-03-06T08:00:00+07:00
PRD000434,CAT010,Product 434 Give,2080000.00,1588000.00,active,seed,2025-05-04T08:00:00+07:00,2025-05-04T08:00:00+07:00
PRD000435,CAT018,Product 435 Image,4250000.00,2729000.00,active,seed,2025-07-25T08:00:00+07:00,2025-07-25T08:00:00+07:00
PRD000436,CAT014,Product 436 Challenge,7800000.00,5946000.00,active,seed,2025-10-26T08:00:00+07:00,2025-10-26T08:00:00+07:00
PRD000437,CAT018,Product 437 Style,950000.00,668000.00,active,seed,2025-09-24T08:00:00+07:00,2025-09-24T08:00:00+07:00
PRD000438,CAT008,Product 438 At,5010000.00,4199000.00,active,seed,2025-01-23T08:00:00+07:00,2025-01-23T08:00:00+07:00
PRD000439,CAT017,Product 439 Size,6290000.00,4148000.00,active,seed,2025-04-14T08:00:00+07:00,2025-04-14T08:00:00+07:00
PRD000440,CAT016,Product 440 If,7590000.00,6144000.00,active,seed,2025-02-21T08:00:00+07:00,2025-02-21T08:00:00+07:00
PRD000441,CAT006,Product 441 Third,1440000.00,829000.00,active,seed,2025-08-10T08:00:00+07:00,2025-08-10T08:00:00+07:00
PRD000442,CAT014,Product 442 Note,5640000.00,3700000.00,active,seed,2025-02-28T08:00:00+07:00,2025-02-28T08:00:00+07:00
PRD000443,CAT012,Product 443 Blue,5070000.00,3685000.00,active,seed,2025-01-22T08:00:00+07:00,2025-01-22T08:00:00+07:00
PRD000444,CAT010,Product 444 Those,2460000.00,1522000.00,active,seed,2025-08-07T08:00:00+07:00,2025-08-07T08:00:00+07:00
PRD000445,CAT018,Product 445 Wrong,2310000.00,1307000.00,inactive,seed,2025-09-07T08:00:00+07:00,2025-09-07T08:00:00+07:00
PRD000446,CAT014,Product 446 Through,3190000.00,2392000.00,active,seed,2025-07-20T08:00:00+07:00,2025-07-20T08:00:00+07:00
PRD000447,CAT011,Product 447 Woman,5000000.00,4051000.00,active,seed,2025-03-14T08:00:00+07:00,2025-03-14T08:00:00+07:00
PRD000448,CAT013,Product 448 Place,7130000.00,5227000.00,active,seed,2025-03-14T08:00:00+07:00,2025-03-14T08:00:00+07:00
PRD000449,CAT013,Product 449 Day,6030000.00,4066000.00,discontinued,seed,2025-02-02T08:00:00+07:00,2025-02-02T08:00:00+07:00
PRD000450,CAT006,Product 450 Benefit,5800000.00,3723000.00,active,seed,2025-05-11T08:00:00+07:00,2025-05-11T08:00:00+07:00
PRD000451,CAT014,Product 451 Production,7360000.00,4079000.00,active,seed,2025-09-07T08:00:00+07:00,2025-09-07T08:00:00+07:00
PRD000452,CAT018,Product 452 Pay,2800000.00,2334000.00,active,seed,2025-09-23T08:00:00+07:00,2025-09-23T08:00:00+07:00
PRD000453,CAT012,Product 453 Age,7200000.00,5646000.00,active,seed,2025-06-08T08:00:00+07:00,2025-06-08T08:00:00+07:00
PRD000454,CAT013,Product 454 Risk,1470000.00,1043000.00,active,seed,2025-02-15T08:00:00+07:00,2025-02-15T08:00:00+07:00
PRD000455,CAT020,Product 455 Policy,3730000.00,3055000.00,discontinued,seed,2025-01-09T08:00:00+07:00,2025-01-09T08:00:00+07:00
PRD000456,CAT012,Product 456 Institution,6670000.00,4018000.00,active,seed,2025-04-04T08:00:00+07:00,2025-04-04T08:00:00+07:00
PRD000457,CAT018,Product 457 During,5890000.00,3890000.00,active,seed,2025-10-12T08:00:00+07:00,2025-10-12T08:00:00+07:00
PRD000458,CAT012,Product 458 Must,3470000.00,2638000.00,active,seed,2025-09-28T08:00:00+07:00,2025-09-28T08:00:00+07:00
PRD000459,CAT019,Product 459 Around,3980000.00,2784000.00,active,seed,2025-01-07T08:00:00+07:00,2025-01-07T08:00:00+07:00
PRD000460,CAT007,Product 460 Most,440000.00,303000.00,active,seed,2025-09-10T08:00:00+07:00,2025-09-10T08:00:00+07:00
PRD000461,CAT008,Product 461 In,4980000.00,3109000.00,active,seed,2025-04-11T08:00:00+07:00,2025-04-11T08:00:00+07:00
PRD000462,CAT012,Product 462 Computer,5460000.00,4217000.00,active,seed,2025-05-06T08:00:00+07:00,2025-05-06T08:00:00+07:00
PRD000463,CAT007,Product 463 Loss,5890000.00,4544000.00,active,seed,2025-05-22T08:00:00+07:00,2025-05-22T08:00:00+07:00
PRD000464,CAT006,Product 464 Still,4170000.00,2733000.00,active,seed,2025-03-31T08:00:00+07:00,2025-03-31T08:00:00+07:00
PRD000465,CAT020,Product 465 Tonight,7680000.00,5225000.00,active,seed,2025-04-16T08:00:00+07:00,2025-04-16T08:00:00+07:00
PRD000466,CAT007,Product 466 Happy,5600000.00,4596000.00,active,seed,2025-09-09T08:00:00+07:00,2025-09-09T08:00:00+07:00
PRD000467,CAT018,Product 467 Against,6530000.00,4382000.00,active,seed,2025-06-16T08:00:00+07:00,2025-06-16T08:00:00+07:00
PRD000468,CAT006,Product 468 In,3830000.00,2978000.00,active,seed,2025-06-29T08:00:00+07:00,2025-06-29T08:00:00+07:00
PRD000469,CAT007,Product 469 Room,5550000.00,4211000.00,active,seed,2025-02-09T08:00:00+07:00,2025-02-09T08:00:00+07:00
PRD000470,CAT011,Product 470 Nothing,130000.00,85000.00,active,seed,2025-02-02T08:00:00+07:00,2025-02-02T08:00:00+07:00
PRD000471,CAT013,Product 471 Age,620000.00,412000.00,active,seed,2025-04-24T08:00:00+07:00,2025-04-24T08:00:00+07:00
PRD000472,CAT012,Product 472 Century,5970000.00,3725000.00,active,seed,2025-08-21T08:00:00+07:00,2025-08-21T08:00:00+07:00
PRD000473,CAT019,Product 473 Sing,3820000.00,2814000.00,active,seed,2025-09-21T08:00:00+07:00,2025-09-21T08:00:00+07:00
PRD000474,CAT006,Product 474 Single,1280000.00,783000.00,active,seed,2025-09-09T08:00:00+07:00,2025-09-09T08:00:00+07:00
PRD000475,CAT011,Product 475 Easy,6570000.00,3914000.00,discontinued,seed,2025-03-12T08:00:00+07:00,2025-03-12T08:00:00+07:00
PRD000476,CAT006,Product 476 Imagine,3040000.00,2298000.00,active,seed,2025-09-22T08:00:00+07:00,2025-09-22T08:00:00+07:00
PRD000477,CAT007,Product 477 Network,1340000.00,1138000.00,active,seed,2025-10-25T08:00:00+07:00,2025-10-25T08:00:00+07:00
PRD000478,CAT013,Product 478 Their,4590000.00,3347000.00,active,seed,2025-02-24T08:00:00+07:00,2025-02-24T08:00:00+07:00
PRD000479,CAT018,Product 479 Trade,4710000.00,2791000.00,active,seed,2025-04-18T08:00:00+07:00,2025-04-18T08:00:00+07:00
PRD000480,CAT016,Product 480 Take,1150000.00,675000.00,active,seed,2025-06-08T08:00:00+07:00,2025-06-08T08:00:00+07:00
PRD000481,CAT013,Product 481 Property,3190000.00,2651000.00,active,seed,2025-01-03T08:00:00+07:00,2025-01-03T08:00:00+07:00
PRD000482,CAT010,Product 482 Pull,370000.00,213000.00,active,seed,2025-06-25T08:00:00+07:00,2025-06-25T08:00:00+07:00
PRD000483,CAT013,Product 483 Less,5890000.00,4186000.00,active,seed,2025-03-26T08:00:00+07:00,2025-03-26T08:00:00+07:00
PRD000484,CAT010,Product 484 Not,4500000.00,2735000.00,active,seed,2025-02-10T08:00:00+07:00,2025-02-10T08:00:00+07:00
PRD000485,CAT019,Product 485 Top,6250000.00,4447000.00,active,seed,2025-03-26T08:00:00+07:00,2025-03-26T08:00:00+07:00
PRD000486,CAT016,Product 486 Like,440000.00,244000.00,active,seed,2025-03-17T08:00:00+07:00,2025-03-17T08:00:00+07:00
PRD000487,CAT015,Product 487 She,780000.00,577000.00,active,seed,2025-09-22T08:00:00+07:00,2025-09-22T08:00:00+07:00
PRD000488,CAT012,Product 488 Various,3470000.00,2064000.00,active,seed,2025-07-27T08:00:00+07:00,2025-07-27T08:00:00+07:00
PRD000489,CAT006,Product 489 Protect,7410000.00,4422000.00,active,seed,2025-09-07T08:00:00+07:00,2025-09-07T08:00:00+07:00
PRD000490,CAT018,Product 490 Find,7000000.00,4425000.00,active,seed,2025-10-12T08:00:00+07:00,2025-10-12T08:00:00+07:00
PRD000491,CAT007,Product 491 Top,2670000.00,1853000.00,active,seed,2025-02-17T08:00:00+07:00,2025-02-17T08:00:00+07:00
PRD000492,CAT014,Product 492 Management,3620000.00,2552000.00,active,seed,2025-01-01T08:00:00+07:00,2025-01-01T08:00:00+07:00
PRD000493,CAT011,Product 493 Project,2120000.00,1696000.00,discontinued,seed,2025-07-16T08:00:00+07:00,2025-07-16T08:00:00+07:00
PRD000494,CAT012,Product 494 Responsibility,6450000.00,4600000.00,active,seed,2025-07-04T08:00:00+07:00,2025-07-04T08:00:00+07:00
PRD000495,CAT013,Product 495 Leader,1520000.00,1259000.00,active,seed,2025-09-22T08:00:00+07:00,2025-09-22T08:00:00+07:00
PRD000496,CAT013,Product 496 Country,2600000.00,2111000.00,active,seed,2025-06-05T08:00:00+07:00,2025-06-05T08:00:00+07:00
PRD000497,CAT009,Product 497 Create,3690000.00,2613000.00,active,seed,2025-09-11T08:00:00+07:00,2025-09-11T08:00:00+07:00
PRD000498,CAT016,Product 498 Project,320000.00,265000.00,active,seed,2025-05-28T08:00:00+07:00,2025-05-28T08:00:00+07:00
PRD000499,CAT007,Product 499 Teacher,3570000.00,2134000.00,active,seed,2025-05-19T08:00:00+07:00,2025-05-19T08:00:00+07:00
PRD000500,CAT013,Product 500 Story,1940000.00,1418000.00,active,seed,2025-02-26T08:00:00+07:00,2025-02-26T08:00:00+07:00
