payment_id,order_id,payment_date,payment_method,payment_status,amount,source_system,created_at,updated_at
PAY002457,ORD002740,2026-05-04T20:03:00+07:00,cash,success,12780000.00,seed,2026-05-04T20:03:00+07:00,2026-05-04T20:03:00+07:00
PAY002458,ORD002741,2026-04-04T04:10:00+07:00,bank_transfer,success,9084500.00,seed,2026-04-04T04:10:00+07:00,2026-04-04T04:10:00+07:00
PAY002459,ORD002743,2026-05-29T22:45:00+07:00,e_wallet,success,7144000.00,seed,2026-05-29T22:45:00+07:00,2026-05-29T22:45:00+07:00
PAY002460,ORD002744,2026-04-13T01:46:00+07:00,cash,success,23727500.00,seed,2026-04-13T01:46:00+07:00,2026-04-13T01:46:00+07:00
PAY002461,ORD002745,2026-05-25T09:28:00+07:00,e_wallet,success,9466000.00,seed,2026-05-25T09:28:00+07:00,2026-05-25T09:28:00+07:00
PAY002462,ORD002746,2026-03-14T00:17:00+07:00,e_wallet,success,21991500.00,seed,2026-03-14T00:17:00+07:00,2026-03-14T00:17:00+07:00
PAY002463,ORD002747,2026-03-14T18:14:00+07:00,bank_transfer,success,17099500.00,seed,2026-03-14T18:14:00+07:00,2026-03-14T18:14:00+07:00
PAY002464,ORD002748,2026-04-08T07:41:00+07:00,e_wallet,success,14387000.00,seed,2026-04-08T07:41:00+07:00,2026-04-08T07:41:00+07:00
PAY002465,ORD002749,2026-05-19T20:42:00+07:00,cash,success,6151000.00,seed,2026-05-19T20:42:00+07:00,2026-05-19T20:42:00+07:00
PAY002466,ORD002750,2026-04-02T20:36:00+07:00,cash,success,15257000.00,seed,2026-04-02T20:36:00+07:00,2026-04-02T20:36:00+07:00
PAY002467,ORD002751,2026-05-28T01:40:00+07:00,cash,success,3570000.00,seed,2026-05-28T01:40:00+07:00,2026-05-28T01:40:00+07:00
PAY002468,ORD002752,2026-02-05T01:06:00+07:00,cash,success,6973500.00,seed,2026-02-05T01:06:00+07:00,2026-02-05T01:06:00+07:00
PAY002469,ORD002753,2026-06-01T20:01:00+07:00,cash,success,6967000.00,seed,2026-06-01T20:01:00+07:00,2026-06-01T20:01:00+07:00
PAY002470,ORD002754,2026-06-02T14:02:00+07:00,e_wallet,success,21666000.00,seed,2026-06-02T14:02:00+07:00,2026-06-02T14:02:00+07:00
PAY002471,ORD002755,2026-01-28T02:53:00+07:00,cash,success,10665500.00,seed,2026-01-28T02:53:00+07:00,2026-01-28T02:53:00+07:00
PAY002472,ORD002756,2026-03-05T22:38:00+07:00,cash,success,6102000.00,seed,2026-03-05T22:38:00+07:00,2026-03-05T22:38:00+07:00
PAY002473,ORD002757,2026-02-16T13:58:00+07:00,bank_transfer,success,11380000.00,seed,2026-02-16T13:58:00+07:00,2026-02-16T13:58:00+07:00
PAY002474,ORD002758,2026-05-15T12:05:00+07:00,e_wallet,success,9469500.00,seed,2026-05-15T12:05:00+07:00,2026-05-15T12:05:00+07:00
PAY002475,ORD002760,2026-03-09T22:22:00+07:00,e_wallet,success,1931500.00,seed,2026-03-09T22:22:00+07:00,2026-03-09T22:22:00+07:00
PAY002476,ORD002761,2026-03-09T21:46:00+07:00,cash,success,14849500.00,seed,2026-03-09T21:46:00+07:00,2026-03-09T21:46:00+07:00
PAY002477,ORD002762,2026-03-19T18:39:00+07:00,e_wallet,success,12349000.00,seed,2026-03-19T18:39:00+07:00,2026-03-19T18:39:00+07:00
PAY002478,ORD002763,2026-02-03T02:47:00+07:00,card,success,27121000.00,seed,2026-02-03T02:47:00+07:00,2026-02-03T02:47:00+07:00
PAY002479,ORD002764,2026-05-21T21:33:00+07:00,e_wallet,success,6215000.00,seed,2026-05-21T21:33:00+07:00,2026-05-21T21:33:00+07:00
PAY002480,ORD002765,2026-05-29T23:13:00+07:00,card,success,8075000.00,seed,2026-05-29T23:13:00+07:00,2026-05-29T23:13:00+07:00
PAY002481,ORD002766,2026-02-26T18:24:00+07:00,e_wallet,success,16267500.00,seed,2026-02-26T18:24:00+07:00,2026-02-26T18:24:00+07:00
PAY002482,ORD002767,2026-06-22T10:10:00+07:00,card,success,32916000.00,seed,2026-06-22T10:10:00+07:00,2026-06-22T10:10:00+07:00
PAY002483,ORD002768,2026-03-28T18:47:00+07:00,bank_transfer,success,15420000.00,seed,2026-03-28T18:47:00+07:00,2026-03-28T18:47:00+07:00
PAY002484,ORD002769,2026-06-03T01:16:00+07:00,card,success,16624000.00,seed,2026-06-03T01:16:00+07:00,2026-06-03T01:16:00+07:00
PAY002485,ORD002770,2026-05-05T07:56:00+07:00,card,success,15701000.00,seed,2026-05-05T07:56:00+07:00,2026-05-05T07:56:00+07:00
PAY002486,ORD002771,2026-02-22T23:51:00+07:00,card,success,17993000.00,seed,2026-02-22T23:51:00+07:00,2026-02-22T23:51:00+07:00
PAY002487,ORD002772,2026-05-04T22:24:00+07:00,cash,success,1908000.00,seed,2026-05-04T22:24:00+07:00,2026-05-04T22:24:00+07:00
PAY002488,ORD002773,2026-04-11T19:42:00+07:00,cash,success,14152000.00,seed,2026-04-11T19:42:00+07:00,2026-04-11T19:42:00+07:00
PAY002489,ORD002774,2026-06-16T18:40:00+07:00,card,success,7300000.00,seed,2026-06-16T18:40:00+07:00,2026-06-16T18:40:00+07:00
PAY002490,ORD002775,2026-04-18T22:14:00+07:00,card,success,2538000.00,seed,2026-04-18T22:14:00+07:00,2026-04-18T22:14:00+07:00
PAY002491,ORD002776,2026-04-19T02:49:00+07:00,e_wallet,success,36847000.00,seed,2026-04-19T02:49:00+07:00,2026-04-19T02:49:00+07:00
PAY002492,ORD002777,2026-01-29T14:38:00+07:00,bank_transfer,success,7233500.00,seed,2026-01-29T14:38:00+07:00,2026-01-29T14:38:00+07:00
PAY002493,ORD002778,2026-05-23T22:27:00+07:00,e_wallet,success,6066000.00,seed,2026-05-23T22:27:00+07:00,2026-05-23T22:27:00+07:00
PAY002494,ORD002779,2026-03-10T19:18:00+07:00,bank_transfer,success,7890000.00,seed,2026-03-10T19:18:00+07:00,2026-03-10T19:18:00+07:00
PAY002495,ORD002780,2026-06-05T17:16:00+07:00,card,success,14459000.00,seed,2026-06-05T17:16:00+07:00,2026-06-05T17:16:00+07:00
PAY002496,ORD002781,2026-05-09T21:34:00+07:00,cash,success,10044500.00,seed,2026-05-09T21:34:00+07:00,2026-05-09T21:34:00+07:00
PAY002497,ORD002782,2026-01-13T18:13:00+07:00,bank_transfer,success,6477000.00,seed,2026-01-13T18:13:00+07:00,2026-01-13T18:13:00+07:00
PAY002498,ORD002783,2026-05-14T12:41:00+07:00,bank_transfer,success,18979500.00,seed,2026-05-14T12:41:00+07:00,2026-05-14T12:41:00+07:00
PAY002499,ORD002784,2026-06-08T21:10:00+07:00,bank_transfer,success,24653000.00,seed,2026-06-08T21:10:00+07:00,2026-06-08T21:10:00+07:00
PAY002500,ORD002785,2026-02-02T13:24:00+07:00,e_wallet,success,5037000.00,seed,2026-02-02T13:24:00+07:00,2026-02-02T13:24:00+07:00
PAY002501,ORD002786,2026-01-09T10:41:00+07:00,bank_transfer,success,21118000.00,seed,2026-01-09T10:41:00+07:00,2026-01-09T10:41:00+07:00
PAY002502,ORD002787,2026-02-09T03:00:00+07:00,e_wallet,success,19151500.00,seed,2026-02-09T03:00:00+07:00,2026-02-09T03:00:00+07:00
PAY002503,ORD002788,2026-06-04T01:29:00+07:00,cash,success,1440000.00,seed,2026-06-04T01:29:00+07:00,2026-06-04T01:29:00+07:00
PAY002504,ORD002789,2026-03-21T00:31:00+07:00,e_wallet,success,5090000.00,seed,2026-03-21T00:31:00+07:00,2026-03-21T00:31:00+07:00
PAY002505,ORD002791,2026-02-15T14:58:00+07:00,e_wallet,success,12603000.00,seed,2026-02-15T14:58:00+07:00,2026-02-15T14:58:00+07:00
PAY002506,ORD002792,2026-02-08T19:56:00+07:00,cash,success,29357500.00,seed,2026-02-08T19:56:00+07:00,2026-02-08T19:56:00+07:00
PAY002507,ORD002793,2026-02-03T22:53:00+07:00,card,success,18003000.00,seed,2026-02-03T22:53:00+07:00,2026-02-03T22:53:00+07:00
PAY002508,ORD002794,2026-02-22T00:27:00+07:00,card,success,10731000.00,seed,2026-02-22T00:27:00+07:00,2026-02-22T00:27:00+07:00
PAY002509,ORD002795,2026-05-24T19:46:00+07:00,card,success,5010000.00,seed,2026-05-24T19:46:00+07:00,2026-05-24T19:46:00+07:00
PAY002510,ORD002796,2026-05-09T13:17:00+07:00,cash,success,11117000.00,seed,2026-05-09T13:17:00+07:00,2026-05-09T13:17:00+07:00
PAY002511,ORD002798,2026-05-28T00:49:00+07:00,e_wallet,success,23823000.00,seed,2026-05-28T00:49:00+07:00,2026-05-28T00:49:00+07:00
PAY002512,ORD002799,2026-03-06T18:29:00+07:00,bank_transfer,success,12503500.00,seed,2026-03-06T18:29:00+07:00,2026-03-06T18:29:00+07:00
PAY002513,ORD002800,2026-05-08T14:21:00+07:00,card,refunded,15687000.00,seed,2026-05-08T14:21:00+07:00,2026-05-08T14:21:00+07:00
PAY002514,ORD002801,2026-02-03T22:18:00+07:00,card,success,4908500.00,seed,2026-02-03T22:18:00+07:00,2026-02-03T22:18:00+07:00
PAY002515,ORD002803,2026-02-09T08:02:00+07:00,card,success,3829000.00,seed,2026-02-09T08:02:00+07:00,2026-02-09T08:02:00+07:00
PAY002516,ORD002804,2026-05-03T19:34:00+07:00,bank_transfer,success,2700000.00,seed,2026-05-03T19:34:00+07:00,2026-05-03T19:34:00+07:00
PAY002517,ORD002805,2026-02-08T12:00:00+07:00,cash,success,15559000.00,seed,2026-02-08T12:00:00+07:00,2026-02-08T12:00:00+07:00
PAY002518,ORD002806,2026-03-11T13:55:00+07:00,card,success,16291000.00,seed,2026-03-11T13:55:00+07:00,2026-03-11T13:55:00+07:00
PAY002519,ORD002809,2026-04-20T19:35:00+07:00,cash,success,684000.00,seed,2026-04-20T19:35:00+07:00,2026-04-20T19:35:00+07:00
PAY002520,ORD002810,2026-03-28T05:54:00+07:00,e_wallet,success,17273000.00,seed,2026-03-28T05:54:00+07:00,2026-03-28T05:54:00+07:00
PAY002521,ORD002811,2026-06-23T14:38:00+07:00,card,success,6690000.00,seed,2026-06-23T14:38:00+07:00,2026-06-23T14:38:00+07:00
PAY002522,ORD002812,2026-06-17T07:40:00+07:00,e_wallet,success,16351500.00,seed,2026-06-17T07:40:00+07:00,2026-06-17T07:40:00+07:00
PAY002523,ORD002813,2026-02-08T21:35:00+07:00,bank_transfer,success,2110000.00,seed,2026-02-08T21:35:00+07:00,2026-02-08T21:35:00+07:00
PAY002524,ORD002814,2026-06-16T14:52:00+07:00,e_wallet,success,15699500.00,seed,2026-06-16T14:52:00+07:00,2026-06-16T14:52:00+07:00
PAY002525,ORD002815,2026-06-01T17:44:00+07:00,bank_transfer,success,15966000.00,seed,2026-06-01T17:44:00+07:00,2026-06-01T17:44:00+07:00
PAY002526,ORD002816,2026-02-20T19:46:00+07:00,cash,success,11698000.00,seed,2026-02-20T19:46:00+07:00,2026-02-20T19:46:00+07:00
PAY002527,ORD002817,2026-02-17T00:13:00+07:00,cash,success,7225000.00,seed,2026-02-17T00:13:00+07:00,2026-02-17T00:13:00+07:00
PAY002528,ORD002818,2026-04-30T04:23:00+07:00,bank_transfer,success,2660000.00,seed,2026-04-30T04:23:00+07:00,2026-04-30T04:23:00+07:00
PAY002529,ORD002820,2026-04-17T00:53:00+07:00,e_wallet,success,2360000.00,seed,2026-04-17T00:53:00+07:00,2026-04-17T00:53:00+07:00
PAY002530,ORD002822,2026-01-16T15:23:00+07:00,card,failed,11343000.00,seed,2026-01-16T15:23:00+07:00,2026-01-16T15:23:00+07:00
PAY002531,ORD002823,2026-03-09T15:11:00+07:00,bank_transfer,success,19908000.00,seed,2026-03-09T15:11:00+07:00,2026-03-09T15:11:00+07:00
PAY002532,ORD002824,2026-03-04T20:27:00+07:00,e_wallet,success,20337500.00,seed,2026-03-04T20:27:00+07:00,2026-03-04T20:27:00+07:00
PAY002533,ORD002825,2026-03-06T14:37:00+07:00,card,success,8897000.00,seed,2026-03-06T14:37:00+07:00,2026-03-06T14:37:00+07:00
PAY002534,ORD002826,2026-06-18T10:22:00+07:00,cash,failed,20430000.00,seed,2026-06-18T10:22:00+07:00,2026-06-18T10:22:00+07:00
PAY002535,ORD002827,2026-02-01T20:37:00+07:00,bank_transfer,success,6688000.00,seed,2026-02-01T20:37:00+07:00,2026-02-01T20:37:00+07:00
PAY002536,ORD002828,2026-04-13T02:27:00+07:00,bank_transfer,pending,8114500.00,seed,2026-04-13T02:27:00+07:00,2026-04-13T02:27:00+07:00
PAY002537,ORD002829,2026-03-26T18:23:00+07:00,e_wallet,success,25431500.00,seed,2026-03-26T18:23:00+07:00,2026-03-26T18:23:00+07:00
PAY002538,ORD002830,2026-06-15T04:05:00+07:00,card,success,9274000.00,seed,2026-06-15T04:05:00+07:00,2026-06-15T04:05:00+07:00
PAY002539,ORD002831,2026-06-21T04:43:00+07:00,bank_transfer,success,14400000.00,seed,2026-06-21T04:43:00+07:00,2026-06-21T04:43:00+07:00
PAY002540,ORD002832,2026-06-04T13:59:00+07:00,card,success,5562000.00,seed,2026-06-04T13:59:00+07:00,2026-06-04T13:59:00+07:00
PAY002541,ORD002833,2026-04-09T09:08:00+07:00,card,success,11600000.00,seed,2026-04-09T09:08:00+07:00,2026-04-09T09:08:00+07:00
PAY002542,ORD002834,2026-03-05T23:13:00+07:00,bank_transfer,success,18336000.00,seed,2026-03-05T23:13:00+07:00,2026-03-05T23:13:00+07:00
PAY002543,ORD002835,2026-06-22T20:37:00+07:00,cash,success,18508000.00,seed,2026-06-22T20:37:00+07:00,2026-06-22T20:37:00+07:00
PAY002544,ORD002836,2026-03-12T19:09:00+07:00,card,success,10944000.00,seed,2026-03-12T19:09:00+07:00,2026-03-12T19:09:00+07:00
PAY002545,ORD002837,2026-02-22T20:09:00+07:00,e_wallet,pending,26694000.00,seed,2026-02-22T20:09:00+07:00,2026-02-22T20:09:00+07:00
PAY002546,ORD002838,2026-05-02T20:51:00+07:00,bank_transfer,success,1550000.00,seed,2026-05-02T20:51:00+07:00,2026-05-02T20:51:00+07:00
PAY002547,ORD002839,2026-01-10T23:55:00+07:00,bank_transfer,success,7710500.00,seed,2026-01-10T23:55:00+07:00,2026-01-10T23:55:00+07:00
PAY002548,ORD002841,2026-03-17T21:31:00+07:00,e_wallet,success,10182500.00,seed,2026-03-17T21:31:00+07:00,2026-03-17T21:31:00+07:00
PAY002549,ORD002842,2026-05-18T14:14:00+07:00,cash,success,6859000.00,seed,2026-05-18T14:14:00+07:00,2026-05-18T14:14:00+07:00
PAY002550,ORD002843,2026-03-16T21:36:00+07:00,card,success,18527500.00,seed,2026-03-16T21:36:00+07:00,2026-03-16T21:36:00+07:00
PAY002551,ORD002844,2026-05-08T02:39:00+07:00,e_wallet,success,14024500.00,seed,2026-05-08T02:39:00+07:00,2026-05-08T02:39:00+07:00
PAY002552,ORD002845,2026-06-28T19:55:00+07:00,e_wallet,success,2821500.00,seed,2026-06-28T19:55:00+07:00,2026-06-28T19:55:00+07:00
PAY002553,ORD002846,2026-03-04T22:55:00+07:00,bank_transfer,success,25342000.00,seed,2026-03-04T22:55:00+07:00,2026-03-04T22:55:00+07:00
PAY002554,ORD002847,2026-01-07T02:59:00+07:00,card,success,18418000.00,seed,2026-01-07T02:59:00+07:00,2026-01-07T02:59:00+07:00
PAY002555,ORD002848,2026-01-11T11:36:00+07:00,card,success,11939500.00,seed,2026-01-11T11:36:00+07:00,2026-01-11T11:36:00+07:00
PAY002556,ORD002849,2026-01-28T03:41:00+07:00,bank_transfer,success,22578000.00,seed,2026-01-28T03:41:00+07:00,2026-01-28T03:41:00+07:00
PAY002557,ORD002850,2026-06-17T02:07:00+07:00,bank_transfer,success,13412000.00,seed,2026-06-17T02:07:00+07:00,2026-06-17T02:07:00+07:00
PAY002558,ORD002851,2026-05-03T00:37:00+07:00,bank_transfer,success,19837500.00,seed,2026-05-03T00:37:00+07:00,2026-05-03T00:37:00+07:00
PAY002559,ORD002852,2026-03-05T02:50:00+07:00,e_wallet,success,22945500.00,seed,2026-03-05T02:50:00+07:00,2026-03-05T02:50:00+07:00
PAY002560,ORD002853,2026-02-05T22:28:00+07:00,e_wallet,success,10603000.00,seed,2026-02-05T22:28:00+07:00,2026-02-05T22:28:00+07:00
PAY002561,ORD002854,2026-02-05T20:50:00+07:00,e_wallet,success,20998000.00,seed,2026-02-05T20:50:00+07:00,2026-02-05T20:50:00+07:00
PAY002562,ORD002855,2026-06-10T07:23:00+07:00,cash,success,9114000.00,seed,2026-06-10T07:23:00+07:00,2026-06-10T07:23:00+07:00
PAY002563,ORD002856,2026-05-10T22:17:00+07:00,e_wallet,success,14985000.00,seed,2026-05-10T22:17:00+07:00,2026-05-10T22:17:00+07:00
PAY002564,ORD002857,2026-01-22T16:10:00+07:00,cash,failed,20422500.00,seed,2026-01-22T16:10:00+07:00,2026-01-22T16:10:00+07:00
PAY002565,ORD002858,2026-06-01T11:37:00+07:00,card,success,13916000.00,seed,2026-06-01T11:37:00+07:00,2026-06-01T11:37:00+07:00
PAY002566,ORD002859,2026-02-26T16:17:00+07:00,bank_transfer,success,9303000.00,seed,2026-02-26T16:17:00+07:00,2026-02-26T16:17:00+07:00
PAY002567,ORD002860,2026-04-24T14:14:00+07:00,card,success,2800000.00,seed,2026-04-24T14:14:00+07:00,2026-04-24T14:14:00+07:00
PAY002568,ORD002861,2026-06-05T04:09:00+07:00,e_wallet,success,7625000.00,seed,2026-06-05T04:09:00+07:00,2026-06-05T04:09:00+07:00
PAY002569,ORD002863,2026-05-27T02:06:00+07:00,cash,success,24297500.00,seed,2026-05-27T02:06:00+07:00,2026-05-27T02:06:00+07:00
PAY002570,ORD002864,2026-01-06T02:08:00+07:00,card,success,13199000.00,seed,2026-01-06T02:08:00+07:00,2026-01-06T02:08:00+07:00
PAY002571,ORD002865,2026-04-04T08:43:00+07:00,e_wallet,success,17907000.00,seed,2026-04-04T08:43:00+07:00,2026-04-04T08:43:00+07:00
PAY002572,ORD002866,2026-01-16T20:15:00+07:00,bank_transfer,success,4396000.00,seed,2026-01-16T20:15:00+07:00,2026-01-16T20:15:00+07:00
PAY002573,ORD002867,2026-04-10T13:31:00+07:00,bank_transfer,success,1314000.00,seed,2026-04-10T13:31:00+07:00,2026-04-10T13:31:00+07:00
PAY002574,ORD002868,2026-03-14T00:08:00+07:00,e_wallet,success,15510000.00,seed,2026-03-14T00:08:00+07:00,2026-03-14T00:08:00+07:00
PAY002575,ORD002869,2026-06-04T14:25:00+07:00,cash,success,8028500.00,seed,2026-06-04T14:25:00+07:00,2026-06-04T14:25:00+07:00
PAY002576,ORD002871,2026-01-09T13:48:00+07:00,bank_transfer,success,3030500.00,seed,2026-01-09T13:48:00+07:00,2026-01-09T13:48:00+07:00
PAY002577,ORD002872,2026-03-17T00:24:00+07:00,card,success,28300000.00,seed,2026-03-17T00:24:00+07:00,2026-03-17T00:24:00+07:00
PAY002578,ORD002873,2026-04-30T20:03:00+07:00,e_wallet,success,4680000.00,seed,2026-04-30T20:03:00+07:00,2026-04-30T20:03:00+07:00
PAY002579,ORD002874,2026-01-10T06:08:00+07:00,cash,success,30143500.00,seed,2026-01-10T06:08:00+07:00,2026-01-10T06:08:00+07:00
PAY002580,ORD002875,2026-06-23T20:36:00+07:00,card,success,7420000.00,seed,2026-06-23T20:36:00+07:00,2026-06-23T20:36:00+07:00
PAY002581,ORD002878,2026-03-19T16:09:00+07:00,bank_transfer,failed,2004500.00,seed,2026-03-19T16:09:00+07:00,2026-03-19T16:09:00+07:00
PAY002582,ORD002880,2026-04-15T17:42:00+07:00,bank_transfer,success,23976500.00,seed,2026-04-15T17:42:00+07:00,2026-04-15T17:42:00+07:00
PAY002583,ORD002882,2026-01-06T15:41:00+07:00,cash,success,8617500.00,seed,2026-01-06T15:41:00+07:00,2026-01-06T15:41:00+07:00
PAY002584,ORD002883,2026-04-12T08:02:00+07:00,bank_transfer,success,25404500.00,seed,2026-04-12T08:02:00+07:00,2026-04-12T08:02:00+07:00
PAY002585,ORD002884,2026-05-10T08:51:00+07:00,cash,success,19411000.00,seed,2026-05-10T08:51:00+07:00,2026-05-10T08:51:00+07:00
PAY002586,ORD002885,2026-05-29T01:32:00+07:00,cash,success,9155500.00,seed,2026-05-29T01:32:00+07:00,2026-05-29T01:32:00+07:00
PAY002587,ORD002886,2026-03-15T06:00:00+07:00,cash,pending,19551000.00,seed,2026-03-15T06:00:00+07:00,2026-03-15T06:00:00+07:00
PAY002588,ORD002887,2026-03-31T20:40:00+07:00,cash,success,1750000.00,seed,2026-03-31T20:40:00+07:00,2026-03-31T20:40:00+07:00
PAY002589,ORD002888,2026-03-13T23:02:00+07:00,e_wallet,success,14550500.00,seed,2026-03-13T23:02:00+07:00,2026-03-13T23:02:00+07:00
PAY002590,ORD002889,2026-03-02T22:18:00+07:00,bank_transfer,success,23295500.00,seed,2026-03-02T22:18:00+07:00,2026-03-02T22:18:00+07:00
PAY002591,ORD002890,2026-05-01T16:03:00+07:00,cash,success,9480000.00,seed,2026-05-01T16:03:00+07:00,2026-05-01T16:03:00+07:00
PAY002592,ORD002891,2026-06-13T07:21:00+07:00,card,success,287000.00,seed,2026-06-13T07:21:00+07:00,2026-06-13T07:21:00+07:00
PAY002593,ORD002892,2026-04-08T20:31:00+07:00,card,success,4001500.00,seed,2026-04-08T20:31:00+07:00,2026-04-08T20:31:00+07:00
PAY002594,ORD002893,2026-04-11T18:56:00+07:00,cash,failed,24321000.00,seed,2026-04-11T18:56:00+07:00,2026-04-11T18:56:00+07:00
PAY002595,ORD002894,2026-05-10T18:36:00+07:00,card,success,7180000.00,seed,2026-05-10T18:36:00+07:00,2026-05-10T18:36:00+07:00
PAY002596,ORD002895,2026-06-19T14:02:00+07:00,cash,success,2699000.00,seed,2026-06-19T14:02:00+07:00,2026-06-19T14:02:00+07:00
PAY002597,ORD002896,2026-03-18T20:22:00+07:00,bank_transfer,failed,18735000.00,seed,2026-03-18T20:22:00+07:00,2026-03-18T20:22:00+07:00
PAY002598,ORD002897,2026-06-08T12:58:00+07:00,bank_transfer,success,760000.00,seed,2026-06-08T12:58:00+07:00,2026-06-08T12:58:00+07:00
PAY002599,ORD002898,2026-02-20T15:24:00+07:00,e_wallet,success,4410000.00,seed,2026-02-20T15:24:00+07:00,2026-02-20T15:24:00+07:00
PAY002600,ORD002900,2026-05-12T14:03:00+07:00,e_wallet,success,7078000.00,seed,2026-05-12T14:03:00+07:00,2026-05-12T14:03:00+07:00
PAY002601,ORD002901,2026-03-15T22:59:00+07:00,card,success,13886000.00,seed,2026-03-15T22:59:00+07:00,2026-03-15T22:59:00+07:00
PAY002602,ORD002902,2026-03-18T23:54:00+07:00,card,success,12194500.00,seed,2026-03-18T23:54:00+07:00,2026-03-18T23:54:00+07:00
PAY002603,ORD002903,2026-01-29T12:21:00+07:00,cash,failed,17153000.00,seed,2026-01-29T12:21:00+07:00,2026-01-29T12:21:00+07:00
PAY002604,ORD002904,2026-04-27T13:16:00+07:00,e_wallet,success,8991000.00,seed,2026-04-27T13:16:00+07:00,2026-04-27T13:16:00+07:00
PAY002605,ORD002906,2026-02-15T02:27:00+07:00,card,success,1830000.00,seed,2026-02-15T02:27:00+07:00,2026-02-15T02:27:00+07:00
PAY002606,ORD002907,2026-05-04T21:31:00+07:00,card,success,12553500.00,seed,2026-05-04T21:31:00+07:00,2026-05-04T21:31:00+07:00
PAY002607,ORD002908,2026-02-17T00:51:00+07:00,e_wallet,success,9790000.00,seed,2026-02-17T00:51:00+07:00,2026-02-17T00:51:00+07:00
PAY002608,ORD002909,2026-01-19T01:37:00+07:00,e_wallet,success,4842000.00,seed,2026-01-19T01:37:00+07:00,2026-01-19T01:37:00+07:00
PAY002609,ORD002910,2026-01-06T14:11:00+07:00,e_wallet,success,14571500.00,seed,2026-01-06T14:11:00+07:00,2026-01-06T14:11:00+07:00
PAY002610,ORD002911,2026-01-13T03:45:00+07:00,cash,success,16477000.00,seed,2026-01-13T03:45:00+07:00,2026-01-13T03:45:00+07:00
PAY002611,ORD002912,2026-02-17T03:49:00+07:00,cash,success,13045000.00,seed,2026-02-17T03:49:00+07:00,2026-02-17T03:49:00+07:00
PAY002612,ORD002913,2026-03-23T20:19:00+07:00,cash,refunded,2204000.00,seed,2026-03-23T20:19:00+07:00,2026-03-23T20:19:00+07:00
PAY002613,ORD002914,2026-01-13T07:09:00+07:00,card,success,14560000.00,seed,2026-01-13T07:09:00+07:00,2026-01-13T07:09:00+07:00
PAY002614,ORD002915,2026-04-25T17:06:00+07:00,card,success,18515500.00,seed,2026-04-25T17:06:00+07:00,2026-04-25T17:06:00+07:00
PAY002615,ORD002916,2026-05-17T20:54:00+07:00,bank_transfer,success,9864000.00,seed,2026-05-17T20:54:00+07:00,2026-05-17T20:54:00+07:00
PAY002616,ORD002917,2026-02-08T16:24:00+07:00,cash,failed,5010000.00,seed,2026-02-08T16:24:00+07:00,2026-02-08T16:24:00+07:00
PAY002617,ORD002918,2026-04-11T06:49:00+07:00,bank_transfer,success,20318500.00,seed,2026-04-11T06:49:00+07:00,2026-04-11T06:49:00+07:00
PAY002618,ORD002919,2026-05-16T20:18:00+07:00,e_wallet,success,2289500.00,seed,2026-05-16T20:18:00+07:00,2026-05-16T20:18:00+07:00
PAY002619,ORD002920,2026-01-06T01:39:00+07:00,e_wallet,pending,26358500.00,seed,2026-01-06T01:39:00+07:00,2026-01-06T01:39:00+07:00
PAY002620,ORD002921,2026-01-03T23:47:00+07:00,card,success,16129000.00,seed,2026-01-03T23:47:00+07:00,2026-01-03T23:47:00+07:00
PAY002621,ORD002922,2026-01-30T17:13:00+07:00,cash,success,216000.00,seed,2026-01-30T17:13:00+07:00,2026-01-30T17:13:00+07:00
PAY002622,ORD002923,2026-06-23T19:02:00+07:00,e_wallet,success,14339500.00,seed,2026-06-23T19:02:00+07:00,2026-06-23T19:02:00+07:00
PAY002623,ORD002924,2026-01-29T21:42:00+07:00,e_wallet,failed,23940500.00,seed,2026-01-29T21:42:00+07:00,2026-01-29T21:42:00+07:00
PAY002624,ORD002925,2026-06-10T12:22:00+07:00,card,success,6336000.00,seed,2026-06-10T12:22:00+07:00,2026-06-10T12:22:00+07:00
PAY002625,ORD002926,2026-05-28T00:09:00+07:00,e_wallet,success,13885500.00,seed,2026-05-28T00:09:00+07:00,2026-05-28T00:09:00+07:00
PAY002626,ORD002927,2026-03-28T20:41:00+07:00,cash,success,5719000.00,seed,2026-03-28T20:41:00+07:00,2026-03-28T20:41:00+07:00
PAY002627,ORD002928,2026-04-16T02:51:00+07:00,card,failed,23233000.00,seed,2026-04-16T02:51:00+07:00,2026-04-16T02:51:00+07:00
PAY002628,ORD002929,2026-02-11T01:41:00+07:00,cash,success,4904500.00,seed,2026-02-11T01:41:00+07:00,2026-02-11T01:41:00+07:00
PAY002629,ORD002930,2026-01-26T08:23:00+07:00,card,success,20716000.00,seed,2026-01-26T08:23:00+07:00,2026-01-26T08:23:00+07:00
PAY002630,ORD002931,2026-05-02T11:35:00+07:00,card,success,8298000.00,seed,2026-05-02T11:35:00+07:00,2026-05-02T11:35:00+07:00
PAY002631,ORD002932,2026-03-09T06:18:00+07:00,cash,success,10459500.00,seed,2026-03-09T06:18:00+07:00,2026-03-09T06:18:00+07:00
PAY002632,ORD002933,2026-01-10T22:11:00+07:00,bank_transfer,success,10646500.00,seed,2026-01-10T22:11:00+07:00,2026-01-10T22:11:00+07:00
PAY002633,ORD002934,2026-02-12T03:30:00+07:00,e_wallet,success,1312000.00,seed,2026-02-12T03:30:00+07:00,2026-02-12T03:30:00+07:00
